7.82891293,3.48572655,-15.42917807,11.76553833,2.91370924,8.29203167,-2.35751706,-2.37392082,-7.78879550,-5.78295137
7.64067379,3.61281778,-15.58854029,11.55561307,3.03554497,8.21379304,-2.41968081,-2.44465667,-7.39795425,-6.12352189
7.43649710,3.82198182,-15.71286800,11.37307732,3.15204532,8.16460952,-2.45084410,-2.53374771,-6.98794412,-6.42119148
7.22337606,4.01280827,-15.81729019,11.18023887,3.24294704,8.12028531,-2.48815808,-2.62753178,-6.50227862,-6.65722914
7.00547141,4.17377594,-15.94521622,10.94241963,3.34249664,8.07358373,-2.52291785,-2.72116850,-6.02699469,-6.87386619
6.79862101,4.30977100,-16.07331086,10.77302498,3.42324394,8.01612561,-2.58703023,-2.86135102,-5.48397673,-7.05826374
6.54636629,4.48695690,-16.15681451,10.59884169,3.54834767,7.95054011,-2.62334450,-2.98336057,-5.00135072,-7.22575450
6.29758308,4.58066633,-16.27124554,10.42548349,3.65528970,7.89562400,-2.65286698,-3.13033631,-4.50404054,-7.41697146
6.01044216,4.71612015,-16.41300952,10.27342453,3.71711373,7.82527085,-2.74377021,-3.23617270,-3.91262356,-7.54606555
5.60416568,4.79059906,-16.53702711,10.04962494,3.76414905,7.76628742,-2.79353649,-3.40926959,-3.31428914,-7.62546680
5.26210385,4.86413707,-16.66447525,9.80496872,3.83435044,7.71079323,-2.78844104,-3.53275142,-2.70184219,-7.63557295
4.98145356,4.93878184,-16.79103491,9.57934808,3.96411577,7.66915583,-2.82878259,-3.63542213,-2.09166448,-7.57868497
4.70301802,4.99748115,-16.92960763,9.34964815,4.00873130,7.66973529,-2.80988689,-3.73317993,-1.43179093,-7.49421306
4.46508871,5.00406558,-17.05043868,9.15464929,4.04896973,7.62791902,-2.82010892,-3.83859243,-0.85830645,-7.39688321
